year,patent_id,wipo,query_type,query_text,attempt_used,query_word_count,leak_overlap_count,leak_overlap_ratio,leak_query_ngram_count,status
2025,12401842,2,function,"Search for methods where a TV receives a signed authentication element and user credentials from a smartphone, verifies the signature with a stored public key, captures proximity sensor features, and associates the smartphone only if credentials match the user ID and sensor features align with stored features.",1,47,0,0.0,29,ok
2025,12283542,8,summary,"Semiconductor device with multi‑layer power interconnects where a transistor overlaps adjacent layer lines yet its source/drain connections avoid crossing them, enhancing routing efficiency and reducing cross‑layer interference.",1,30,0,0.0,22,ok
2025,12283542,8,keyword,"Search for semiconductor layout patents featuring multilayer power supply interconnects where a transistor between two in-plane power rails is overlapped by orthogonal cross-layer supply routes, with separate source and drain wires in the upper layer, ensuring no planar overlap.",2,41,0,0.0,29,ok
2025,12283542,8,function,"Search for semiconductor power‑distribution schemes that use an inter‑layer transistor overlapping adjacent power rails while separate source/drain connections in a different direction avoid overlap, enabling reduced resistance, improved isolation, and compact layouts in high‑density integrated circuits.",1,40,0,0.0,31,ok
2025,12218489,1,summary,"Search for devices featuring an exposed electrode ionizer with a fiber‑mat electrode linked to an electronics module that supplies a negative voltage, limiting peak voltage and operational current to safe thresholds to prevent excessive capacitive current during ion emission.",2,40,0,0.0,27,ok
2025,12218489,1,keyword,"Search for patent documents on negative ion generators featuring an externally exposed electrode panel comprised of a fibrous mat interfaced to a voltage supply module, with a maximum negative potential limit, a protected discharge current below a minimal detectable discharge current threshold, and a low‑resistance fiber matrix.",2,48,0,0.0,33,ok
2025,12218489,1,function,"Search for negative air ionizer devices comprising an exposed electrode mat of fiber bundles integrated with an electronics module that generates a controlled negative voltage and limits current so that capacitive discharge stays below a defined detection threshold, allowing safe ambient ion production.",1,43,0,0.0,31,ok
2025,12398187,16,summary,"Search for engineered natural killer cells expressing a humanized single‑chain antibody CAR targeting CD19 that incorporates a CD8 hinge and transmembrane region, OX40 and CD3ζ intracellular signaling modules, and in some versions a membrane‑bound IL‑15 domain to boost persistence and killing.",1,44,0,0.0,31,ok
2025,12398187,16,keyword,"Search for humanized CD19‑directed chimeric antigen receptors employing VH/VL variable domains, CD8α hinge and transmembrane segments, containing OX40 and CD3ζ costimulatory domains, with engineered T or NK cells co‑expressing membrane‑anchored interleukin‑15 to increase persistence and cytotoxicity.",3,41,3,0.0967741935483871,31,failed_constraints
2025,12398187,16,function,"immune cells engineered with CD19‑targeting CARs using humanized scFv, CD8α hinge/transmembrane, OX40‑CD3ζ signaling modules, optionally co‑expressing membrane‑bound IL‑15, to enhance cytotoxicity, persistence, and immunotherapeutic efficacy.",1,31,0,0.0,26,ok
2025,12287680,6,summary,"Search for a device case with an internal button that uses contact surfaces to bias the button inward, enabling capacitance or force sensing for multiple input types via internal sensors while maintaining a defined button travel axis.",1,37,0,0.0,25,ok
2025,12287680,6,keyword,"Search for electronic device housings with internally mounted push buttons featuring biasing mechanisms, contact surfaces, and capacitive or force sensors that detect multiple input types via coupled receptor and input regions, including collapsible switch drive mechanisms.",1,36,0,0.0,28,ok
2025,12287680,6,function,"Search for device cases that integrate a movable internal button providing multi‑modal input sensing—force, capacitance, and touch—through contact surfaces and biasing structures enabling detection of varied user presses and gestures.",1,33,0,0.0,24,ok
2025,12423553,34,summary,"Search for RFID tag integrated into jewelry—e.g., a ring or pendant—where one tag end contacts the metal enclosure and a secondary “dummy electrode” sits inside the housing, enhancing signal by forming a partially enclosed cylindrical or rectangular tag.",1,41,0,0.0,25,ok
2025,12423553,34,keyword,"RFID tag with first contact bonded to housing, dummy electrode linked to second contact, tag cylindrical or rectangular, housing a hollow cylinder with bottom, tag surrounded by housing wall, dummy electrode and housing forming cylindrical shape, local send array.",3,39,5,0.1724137931034483,29,failed_constraints
2025,12423553,34,function,"RFID‑enabled jewelry featuring a partial housing that electrically integrates one tag terminal with the enclosure and places a dummy electrode for the other terminal inside a hollow cylindrical or rectangular housing, enabling local signal transmission.",2,36,0,0.0,24,ok
2025,12355395,1,summary,"How to monitor a solar mounting system with distributed sensors that report module presence and relative height, enabling a computer to analyze support status and detect failures or misplacements in the vertical array?",2,33,0,0.0,20,ok
2025,12355395,1,keyword,"Search for patents describing photovoltaic panel mounting frames equipped with distributed tactile or optical sensors, frame‑mounted module presence detectors, and a central processing unit that collects parameter data to monitor vertical module placement and racking system performance.",2,38,0,0.0,28,ok
2025,12355395,1,function,"smart solar mounting system with distributed sensors that sense module location and occupancy in a vertical rack, data collected by a controller for real‑time monitoring and operational diagnostics of panel installation and spacing.",2,34,0,0.0,21,ok
2025,12318792,23,summary,"An aerial spray system for crop protection featuring a magnetically controlled orifice that changes spray jet size by actuating a magnetostrictive sleeve against a guiding surface, allowing precise droplet diameter adjustment without moving the entire nozzle.",3,36,0,0.0,26,ok
2025,12318792,23,keyword,"flexible nozzle with magnetostrictive actuator sleeve and coil for UAV pesticide application, adjustable outlet diameter via magnetic field, guided by periphery contact surface, silicone or latex body, hollow cylindrical sleeve, triangular interface.",3,32,0,0.0,25,ok
2025,12318792,23,function,Search for plant protection UAV nozzle systems employing magnetostrictive sleeves and coils that deform a flexible nozzle exit via a guide surface to modulate droplet size.,1,26,0,0.0,18,ok
2025,12314487,33,summary,"Search for algorithms that compute a moving object’s speed from acceleration signals, simultaneously identify vibration and stationary conditions, and automatically reduce the speed estimate when vibration is detected while the object is determined to be stationary, within multi‑sensor pose estimation systems.",1,43,0,0.0,27,ok
2025,12314487,33,keyword,"Search patents describing a system combining inertial sensor acquisition of acceleration with vibration detection to adjust velocity estimate, including motion‑estimation fusion of image‑based position data and reduction of speed when a device’s vibrator is active while stationary.",1,40,0,0.0,27,ok
2025,12314487,33,function,"Search for methods or systems that estimate a device’s speed or position using accelerometer data and camera imagery, while detecting vibration or stationary status and adjusting the speed estimate to correct vibration-induced errors.",1,35,0,0.0,22,ok
2025,12428240,28,summary,"Search patent documents describing conveyor control apparatuses that direct a platen carrying a recording medium to one of two printer lanes after preprocessing, with the decision based on medium characteristics, using branched conveyors to specific printer groups.",2,37,0,0.0,26,ok
2025,12428240,28,keyword,"Conveyor control system selecting printer lanes based on media type, employing processor logic, pretreatment module, branching conveyors, platen transport, and computer‑readable instructions for lane assignment.",3,26,1,0.047619047619047616,21,failed_constraints
2025,12428240,28,function,"Search for conveyor control systems that select printer lanes based on media type, using a processor to route a platen after pretreatment to one of two printer groups with branch conveyors, including detection of recording medium characteristics to determine lane assignment.",1,41,0,0.0,28,ok
2025,12196351,1,summary,"Search for a handguard‑mounted cable routing accessory that uses a threaded conical‑head fastener to lock and guide electrical wires onto a firearm’s handguard, optionally handling dual cables, and securing attachment with a pivot screw.",1,37,0,0.0,24,ok
2025,12196351,1,keyword,"Firearm handguard cable routing device with a mounting case containing wire guide passages, a long threaded screw with a conical tip and tapered interior, a pivot pin, and a through‑hole with tapers, securing accessory like flashlight or remote switch.",2,40,0,0.0,27,ok
2025,12196351,1,function,"search for a firearm‑mounted lead management system using a mounting body with a conduit for a power line, a conical‑threaded fastener that grips the line via a tapered surface, and a pivoting lock that secures the unit to the weapon’s handguard.",2,44,0,0.0,24,ok
2025,12214139,13,summary,"Search for devices that modulate continuous airflow into pulse‑based vortices synchronized with the user’s breathing, using duty‑cycle valve control to vary pulse frequency and strength, with pressure‑sensor feedback.",1,32,0,0.0,21,ok
2025,12214139,13,keyword,"Search patents for devices combining a flow generator for continuous airflow, valve-based pulsated air delivery system controlled by a duty‑cycle mechanism, downstream vortex‑producing user interface, pressure‑sensing breath monitoring, and a programmable processor with embedded memory to adjust vortex strength via duty cycle.",2,46,0,0.0,35,ok
2025,12214139,13,function,"Search for prior art on systems that generate oscillating air jets via duty‑cycle‑controlled valves, producing variable‑frequency vortices delivered to a user, with breath‑pressure sensing to synchronize airflow pulses.",2,32,0,0.0,23,ok
2025,12287882,6,summary,"Searching for distributed penetration testing systems that employ a programmable API framework to execute sequential attack sequences defined by a hierarchical structure, where each step's outcome triggers subsequent actions, enabling dynamic, condition‑based security validation.",2,36,0,0.0,26,ok
2025,12287882,6,keyword,"Search distributed systems for automated penetration testing employing attack‑tree or decision‑tree models, where API interfaces orchestrate sequentially conditional attack nodes, propagate outcomes to downstream actions, and declare overall success upon final node execution, with scalable, fully distributed architectures.",2,40,0,0.0,32,ok
2025,12287882,6,function,"Search for distributed, scalable security testing systems that use API frameworks to model attacker decision trees, sequentially execute attack actions based on prior results, and assess test success when the final action succeeds.",2,33,0,0.0,24,ok
2025,12244984,10,summary,"A photovoltaic module monitoring system that combines voltage sensing, a microcontroller interface, and an integrated transmitter employing crystal‑clock modulation and a DAC to convert and transmit precise digital‑analog measurement data to bi‑polar outputs.",1,36,0,0.0,24,ok
2025,12244984,10,keyword,"PV‐module monitoring system with digital conditioning, microcontroller data stream, crystal‑driven transmitter and DAC, featuring voltage sense/reference nodes, modulation clock synchronization, and bidirectional communication terminals for power‑electronic photovoltaic applications.",1,32,0,0.0,26,ok
2025,12244984,10,function,"Search for compact photovoltaic module monitoring assemblies that condition voltage sensing signals, digitally process and stream measurement data through a microcontroller coupled to an oscillator‑driven transmitter, enabling remote telemetry of power and cell health.",1,35,0,0.0,25,ok
2025,12382009,2,summary,"Search for wearable AR system using at least eight narrow field‑of‑view cameras, depth estimation, and perspective transformation to project a virtual eye position view onto the display, ensuring accurate scale and depth perception for live video overlay.",2,39,0,0.0,28,ok
2025,12382009,2,keyword,"Query for prior‑art on a virtual‑see‑through headset using ≥8 forward‑facing cameras mounted at fixed positions, each ≤ anticipated field of view, covering ≥180° horizontally and vertically, computing relative distances, then transforming captured imagery to user‑defined virtual pupil locations to render depth‑accurate VST view.",3,48,0,0.0,37,ok
2025,12382009,2,function,"Search for head‑mounted visual‑see‑through systems that employ a multi‑camera array to capture real‑world scenes, compute object distances, and re‑render the view from user‑defined virtual pupil positions, thereby correcting perspective, preserving depth cues, and eliminating sizing or position errors in the displayed imagery.",1,49,0,0.0,36,ok
2025,12349850,23,summary,"An automatic mop bucket with compartmentalized dirty, clean, and mop chambers, integrated mounting frame and scraper plates to guide water flow from clean supply through a spray system onto the mop while preventing plate movement and filtering debris with an in‑line filter bin.",2,44,0,0.0,30,ok
2025,12349850,23,keyword,"Search for multifunctional cleaning bucket with divided water chambers, hinged mounting structure, adjustable scraper, integrated water circulation system, spray nozzle, detachable cover, and built‑in filtration bin for debris removal.",2,30,0,0.0,23,ok
2025,12349850,23,function,"Search prior art for a mop bucket partitioned into dirty, movable, and clean water chambers, with a mounting frame having openings, a scraper plate, a water supply from the clean chamber, and a spray pipe delivering rinse water onto the mop, stabilized by grooves and a debris filter bin.",3,49,5,0.16129032258064516,31,failed_constraints
2025,12297797,27,summary,"Search for offshore buoyant generator employing a hemispherical shell with a convergent inlet channel that funnels wave motion into an internal turbine, converting captured kinetic energy into power while minimizing drag and structural complexity.",2,34,0,0.0,23,ok
2025,12297797,27,keyword,"Floating sphere wave power system with upper hemispherical cut‑out capturing ocean waves, channeling seawater through a converging passage to a turbine mounted at the channel end, an offshore buoyant structure converting wave motion into electricity.",2,36,0,0.0,26,ok
2025,12297797,27,function,"Search for prior art where a buoyant spherical device includes a tapering water inlet that directs ocean waves into an internal turbine chamber, enabling conversion of wave kinetic energy to electrical power.",2,32,0,0.0,21,ok
2025,12248581,6,summary,"Search for a system that dynamically selects and runs vulnerability scanners across different cloud environments, creating isolated copies of each application, executing inspectors in virtualized contexts, gathering enriched risk data, and storing findings in a unified security graph database.",3,39,1,0.03571428571428571,28,failed_constraints
2025,12248581,6,keyword,"Search for a system architecture that retrieves a list of cloud‑deployed objects, selects appropriate vulnerability scanners based on object attributes, creates isolated virtual copies, runs scanners in virtualized environments, produces enriched vulnerability datasets, then integrates results into a security graph database.",3,42,1,0.03225806451612903,31,failed_constraints
2025,12248581,6,function,"methods for inspecting heterogeneous cloud‑hosted components by creating isolated virtual copies, dynamically selecting appropriate scanners based on object attributes, executing them in dedicated environments, aggregating vulnerability findings into enriched datasets, and integrating these records into a relational security graph.",1,40,0,0.0,29,ok
2025,12189202,9,summary,"Search for a two‑part lens system that incorporates a calibrated gap and a bonding fluid to attach barrels, keeping lenses spaced and achieving precise alignment within camera modules.",2,29,0,0.0,19,ok
2025,12189202,9,keyword,"Search for split lens assemblies featuring two or more lens modules, each with a lens set inside a lens barrel, separated by a calibrated spacing between non‑transmissive surfaces, and joined using a mounting medium to secure the barrels.",3,39,5,0.19230769230769232,26,failed_constraints
2025,12189202,9,function,"Search prior art for a modular camera system where multiple lens units are separated by a calibrated spacer, with a sealing medium that fills the gap during assembly to secure and align the barrels, enabling precise optical alignment without contact between nearest lenses.",2,43,0,0.0,28,ok
2025,12374937,1,summary,"Wireless power transfer system using coil self‑inductance and current, efficiency or output voltage to derive three‑dimensional transmitter‑receiver positioning, with Q‑value thresholding for foreign‑object detection and calibrated power loss assessment.",1,34,0,0.0,25,ok
2025,12374937,1,keyword,"search system that uses a transmitting coil resonant network with self‑inductance and inverter circuit to 3‑D estimate alignment with a receiving coil resonant network and rectifier, employing Q‑factor thresholds and power loss calibration for metal object detection.",3,40,1,0.041666666666666664,24,failed_constraints
2025,12374937,1,function,"Detect foreign objects in a wireless charger by measuring 3‑D coil alignment via induced‑coefficient changes, evaluating Q‑factor thresholds, and calibrating power loss differences between transmitter and receiver.",3,30,0,0.0,20,ok
2025,12319490,25,summary,"Design a mattress carrier that fully encloses the mattress, features openings at ends or sides for insertion, and includes removable, perforated panels joined at two edges, allowing a hand to fit through openings for secure lifting and transport.",1,38,0,0.0,24,ok
2025,12319490,25,keyword,"Search for mattress transport bags featuring oversized envelopes, side/edge openings, outer panels with perforated grasping points, detachable panels attached at two edges, hand‑entry holes, and multi‑layered construction for secure storage and easy lifting.",1,36,0,0.0,28,ok
2025,12319490,25,function,"Search for a mattress transport bag that fully encloses the mattress, has openings at ends or sides, and features outer panels with punched grasp points for hand insertion, enabling easy lifting and repositioning during transport or storage.",1,37,0,0.0,23,ok
2025,12424062,12,summary,"Search for a system that collects online lottery entries, uses three separate entropy sources to independently draw the main numbers and two successive bonus sets, then evaluates tickets, granting prizes only after a failed first bonus match.",2,37,0,0.0,28,ok
2025,12424062,12,keyword,"Centralized lottery platform using multiple entropy sources to produce main winning numbers and tiered bonus drawings, accepting pre-deposit entries via secure network, with conditional prize allocation linked to primary and secondary result matching.",2,34,0,0.0,27,ok
2025,12424062,12,function,"Computer‑based lottery platform that receives online play entries before draws, employs at least one hardware true random number generator to produce a primary win set and two distinct bonus sets, awarding prizes only if secondary bonus matches unless first bonus does not.",3,43,2,0.05714285714285714,35,failed_constraints
2025,12271019,1,summary,"Backlight module featuring a prism sheet over the light source and an adjacent adjustment layer with a base bearing multiple substructures that present two distinct angles to the base surface, enabling refined light distribution control.",1,35,0,0.0,24,ok
2025,12271019,1,keyword,"Search for backlight modules featuring a prism layer over an illumination unit and an adjacent color‑tuning panel with a molded base and alternating facet surfaces creating two distinct inclination angles, one greater than the other, used in LCD panel backlighting.",2,41,0,0.0,29,ok
2025,12271019,1,function,"Search for backlight modules using a prism panel and an adjoining adjustment layer with angled micromirrors that control light distribution angles, enabling precise beam shaping and color balance for display illumination.",2,31,0,0.0,21,ok
2025,12232680,33,summary,"Dishwasher with an internal camera that captures images before and after the door opens, compares them to estimate how many items were removed, and notifies the user if the remaining dishes appear still dirty.",1,34,0,0.0,20,ok
2025,12232680,33,keyword,"dishwasher with tub wash chamber, front door, rack assembly, spray arm, camera capturing pre‑ and post‑door images, controller comparing image data to assess removed articles after cycle completion, and delivering dirty‑load user alert.",1,35,0,0.0,29,ok
2025,12232680,33,function,"looking for dishwasher systems that use an onboard camera to capture images before and after the door opens, compare the images to detect removed items, and automatically alert the user that remaining dishes are dirty after a wash cycle.",1,39,0,0.0,24,ok
2025,12222207,10,summary,"Searching for methods that generate a cost‑effective link sequence for autonomous vehicles by constructing a physical road network from endpoint coordinates, duplicating it into multiple hierarchical layers offset from a reference point, and optimizing the route within that logical network.",1,41,0,0.0,25,ok
2025,12222207,10,keyword,"Search for autonomous vehicle map‑matching systems that build a road network from link endpoint data, duplicate it across multiple offset hierarchical layers, and compute a minimal‑cost link string for motion control based on movement trajectory information.",1,38,0,0.0,27,ok
2025,12222207,10,function,software for autonomous vehicles that creates a multilayer hierarchical road network from map and trajectory data and then chooses the lowest‑cost link sequence matching the vehicle’s path to drive control logic.,1,33,0,0.0,21,ok
2025,12331989,34,summary,"rotatable clip comprising two clamping halves with coaxial shafts, an interposed spring, and an integrated data chip for food information, suitable for compact refrigeration door assemblies.",1,26,0,0.0,18,ok
2025,12331989,34,keyword,"rotary‑shaft clamping clip with dual covers, internal spring bias, integrated storage chip, anti‑slip projection, for refrigeration door assemblies, data‑reading antenna board, food‑information module",1,27,0,0.0,23,ok
2025,12331989,34,function,"Search for a clip or clamp assembly featuring a rotatable shaft connecting two opposing clamping faces with an internal spring, that also incorporates a data storage chip usable for food information and integrable into refrigeration door storage boxes.",1,38,0,0.0,25,ok
2025,12222758,13,summary,"Search for a finger‑worn ring wearable that incorporates optical (photoplethysmography) and galvanic skin response sensors, a curved thin battery, internal potting, and wireless data transmission to a mobile app, with housing dimensions under 30 mm width.",1,37,0,0.0,26,ok
2025,12222758,13,keyword,"search for finger‑worn ring sensor platform comprising a curved battery and PCB housed in a metallic or potting interior, light‑emitting LEDs and photodetectors for PPG, a galvanic skin response sensor contacting the finger, and a wireless (Bluetooth) module.",1,40,0,0.0,26,ok
2025,12222758,13,function,"finger‑worn ring with integrated light emitters and detectors for tissue photodiode measurements, embedded galvanic skin sensor, on‑board processing, and wireless data transfer to a mobile app monitoring user physiological signals and activity patterns.",2,35,0,0.0,25,ok
2025,12243768,9,summary,"Search for substrate holders in lithographic equipment that use a dual‑tiered burl arrangement with differential stiffness/density, and an edge seal that defines a large gap (≥75 % of burl pitch) to limit gas flow while clamping the substrate.",1,39,0,0.0,25,ok
2025,12243768,9,keyword,"Search for lithographic apparatus substrate holders with a main body, protruding support burls forming two concentric stiffness groups, an edge seal creating a gap ≥75 % of burl pitch, and increased perpendicular stiffness or density in the outer burl group for gas flow restriction.",2,43,0,0.0,30,ok
2025,12243768,9,function,"Search for lithography substrate holders that have an edge ring creating a clearance of at least 75 % of the support bump pitch, with concentric support bumps of differing perpendicular stiffness or density, enabling pressure‑driven substrate retention during patterning.",2,39,0,0.0,25,ok
2025,12341514,5,summary,"A system that aggregates output signals from multiple ICs in parallel through a logic module, reliably extracts data regardless of static line states, and forwards that data to a computing device.",1,31,0,0.0,19,ok
2025,12341514,5,keyword,"parallel-connected IC chips linked to a control bus and event-detection logic, generating a data‑bearing output independent of static signal polarity, with isolation resistors and supply voltage management, transmitted to a computing device.",2,35,0,0.0,24,ok
2025,12341514,5,function,"parallel array of integrated circuits linked to a control bus, event detection logic receiving multiple outputs, synthesizing a data signal from one output regardless of static signal polarity, sending the data to a computing device, isolation resistors between chip inputs and bus",1,42,0,0.0,30,ok
2025,12355903,4,summary,"Search for systems where a user device retrieves a blockchain‑registered address based on a user ID, then forwards authentication data to a service application, using an intermediary blockchain app to map IDs to device addresses.",2,36,0,0.0,23,ok
2025,12355903,4,keyword,"Search for user authentication methods using a mobile device that queries a blockchain‑registered application for a user ID, receives the device’s address data, and forwards authentication tokens via secure messages to the application endpoint.",2,36,0,0.0,23,ok
2025,12355903,4,function,"Search for decentralized identity verification systems that use a blockchain‑based address resolution service to obtain a mobile device location and then transmit credential data to a business application for user authentication, focusing on device‑to‑blockchain communication protocols and privacy‑preserving token exchange.",2,44,0,0.0,30,ok
2025,12270331,27,summary,"Search for internal combustion engines that separate compression and combustion stages using rotating units, integrate hydrogen production from exhaust vapors, and employ steam for sealing or cooling to improve efficiency, reduce weight, and lower maintenance.",3,35,0,0.0,24,ok
2025,12270331,27,keyword,"Locate prior art on internal combustion engines with independent compression and combustion rotors that direct fluid flow, employ hydrogen fuel with on‑board electrolysis, use steam sealing or cooling, and recirculate exhaust gases into intake.",3,35,0,0.0,24,ok
2025,12270331,27,function,"Search for systems combining a high‑pressure compression module with a separate combustion module where rotating elements separate compression and expansion cycles, enable hydrogen generation from exhaust vapors via electrolyzer, and use steam for sealing and cooling while minimizing transition losses and maintenance.",2,43,0,0.0,30,ok
2025,12213065,4,summary,"Mechanism for 5G slice authentication, enabling devices to register with slice‑specific checks, track rejected slice IDs from failed or revoked authentication, store them for future use, and support continual registration and de‑registration across all access networks.",2,38,0,0.0,27,ok
2025,12213065,4,keyword,"Search for 5G UE initial and movement‑based registration procedures that process a control message carrying a rejected slice identifier and cause code, where the UE stores the identifier in a secondary rejected list for failed or revoked slice authentication, supporting both 3GPP and non‑3GPP access.",3,47,1,0.03225806451612903,31,failed_constraints
2025,12213065,4,function,"Search for methods and equipment that support initial and periodic UE registration with network‑slice specific authentication and authorization, including handling rejected slice selection information when authentication fails or is revoked, and enabling network‑initiated configuration changes and deregistration across both 3GPP and alternative access.",3,45,3,0.0967741935483871,31,failed_constraints
2025,12334044,34,summary,"Search for digital keyboards that expand the standard twelve‑note octave to seventeen by splitting sharps and flats, enabling microtonal pitches while preserving traditional finger positioning, using embedded microcontrollers to output electronic signals and sampled tones.",1,36,0,0.0,26,ok
2025,12334044,34,keyword,"Search for a digital keyboard instrument with a body and microcontroller array, featuring seventeen tactile keys spanning an octave and five split‑sharp or split‑flat keys for producing microtonal pitches, lightweight harpsichord‑style key construction, and a method enabling 22 distinct tones within an octave span.",3,47,2,0.06060606060606061,33,failed_constraints
2025,12334044,34,function,"Searching for a digital piano design that uses a seventeen-key octave layout where split sharp and flat keys generate microtonal tones, producing up to 22 distinct pitches per octave, with onboard microcontrollers transmitting MIDI data to computers for real-time music performance.",3,43,2,0.06451612903225806,31,failed_constraints
2025,12262615,3,summary,"Search for display panel architectures combining interior transmissive zones between emitters with mesh‑based touch electrodes that share electrode holes, integrated light‑blocking and color‑filter layers, to improve image clarity and touch performance in multi‑zone displays.",1,38,0,0.0,29,ok
2025,12262615,3,keyword,"Search for patents describing a multi‑segment OLED display with peripheral emission zones and a central transmission aperture, featuring an encapsulation layer over the emitters, a touch‑sensing electrode array on a conductive mesh, and a reflection‑blocking stack comprising light absorption slits and discrete color filters aligned with emitter tiles.",3,51,0,0.0,35,failed_constraints
2025,12262615,3,function,"Search for display panels having separate emission and transmission zones within nested display regions, integrated touch‑sensing mesh electrodes with overlapping holes, reflective‑blocking layers having defined openings aligned to display elements, and color filter overlays, where mesh hole shapes vary to accommodate transmission areas.",1,45,0,0.0,36,ok
2025,12223915,2,summary,"Develop a pixel driver employing a multi‑transistor structure where the gate signal for the LED‑control transistor is generated by delaying the gate of a voltage‑control transistor, enabling synchronized, inter‑row switching and reduced cross‑talk for high‑speed displays.",1,42,0,0.0,27,ok
2025,12223915,2,keyword,"Query for pixel architecture employing an LED and multiple MOSFETs for gate control, wherein a sixth transistor’s gate receives a time‑shifted signal from a fifth transistor, with driving circuits addressing sequential and simultaneous gate lines across adjacent rows, referencing data and voltage rails.",1,45,0,0.0,31,ok
2025,12223915,2,function,Search for patents describing OLED pixel drivers that use a transistor chain with time‑shifted gate signals—where the fifth transistor’s gate signal is delayed to drive a sixth transistor—allowing staggered light output across adjacent gate lines to minimize timing conflicts and power use in high‑density displays.,3,50,3,0.08571428571428572,35,failed_constraints
2025,12239580,13,summary,"Search for eyewear harness featuring a fixed opaque visor with a transparent pane, a detachable fabric bib, and a pivoting mechanism that moves the visor from a protective stance over the eyes to an open stance.",2,36,0,0.0,20,ok
2025,12239580,13,keyword,"search for headgear with a rigid opaque visor mounted on a through‑hole window (clear pane), a removable fabric bib that pivots to rest on the chest for shielding, and a pivotable visor link to a head suspension, lacking a high‑intensity light filter.",1,44,0,0.0,26,ok
2025,12239580,13,function,"Pivotable rigid visor headgear with a removable fabric bib that folds to shield the eyes and contacts the chest in shielding mode, rises above eye level in non‑shielding mode, lacks a high‑intensity light‑filter window, and is controlled by a pivoting head suspension.",1,45,0,0.0,29,ok
2025,12346836,2,summary,"Search for systems that estimate whether a media file is currently displayed by identifying it via embedded watermark markers, adjusting confidence based on user actions, and suggesting related titles when confidence exceeds a set threshold.",2,35,0,0.0,23,ok
2025,12346836,2,keyword,"Search for prior art on client‑side systems that detect displayed media via embedded watermark analysis, compute a display‑confidence metric, adjust it when user interaction events are logged, and trigger content suggestions upon surpassing a confidence threshold.",2,38,0,0.0,27,ok
2025,12346836,2,function,"What prior art exists for methods that identify a displayed media item via its embedded marker, compute a confidence metric of active presentation, adjust that metric upon user interaction events, and subsequently propose appropriate related media once the confidence surpasses a set threshold?",2,43,0,0.0,30,ok
2025,12304165,25,summary,What are prior art tools that use a multi‑engagement gripper to remove contiguous spacer discs from stacks of bead‑apexes by inserting into a shared aperture channel?,3,28,1,0.0625,16,failed_constraints
2025,12304165,25,keyword,Search for an automated spacer handling system featuring a gripper head with retractable engagement members that insert into aligned central apertures of bead‑apex stacks to simultaneously lift the top and second spacers from the bead‑apexes.,1,37,0,0.0,23,ok
2025,12304165,25,function,"Robotic gripper with retractable arms reaches into vertical columns of rod-shaped spacers in a bead assembly, grasping the top unit and the next one simultaneously to lift both together, enabling efficient packaging or inventory handling.",2,36,0,0.0,24,ok
2025,12362346,1,summary,"Search for processes that apply sequential liquid reagents to form an insulating, lithium‑transparent monolayer coating on a complete conversion‑material anode, minimizing lithium loss, resisting electrolyte, and tolerating large volumetric changes.",3,32,1,0.043478260869565216,23,failed_constraints
2025,12362346,1,keyword,"Search for methods employing sequential liquid reagent treatments to deposit nanometer‑scale monolayer coatings on fully formed lithium‑ion conversion anodes, including conveyance between reaction chambers, reagent‑reactant coupling forming metal‑containing or organic layers, and rinsing steps for removal of unreacted materials.",3,43,3,0.08823529411764706,34,failed_constraints
2025,12362346,1,function,"Liquid‑phase coating process forming insulating, lithium‑conserving interphase layers on battery anodes that incorporate conversion constituents, using sequential reagent baths with chemical bonding, solvent rinses, and producing monolayer or sub‑micron films that allow lithium ion transport but block electrolyte, providing mechanical resilience.",2,44,0,0.0,35,ok
2025,12299917,9,summary,"Automatic microscopic slide focusing system that repositions slides, captures images, and iteratively adjusts lens position based on pixel‑contrast metrics to locate optimal focal plane for high‑resolution imaging.",1,29,0,0.0,22,ok
2025,12299917,9,keyword,"automated microscope slide scanning system using adjustable lens for focal optimization through iterative contrast analysis of ground-glass section, incorporating slide dispenser, illumination unit, camera with optical lens, and positioning mechanism to reposition slides for precise focus determination.",3,38,0,0.0,30,ok
2025,12299917,9,function,Search for automated focus control systems for microscope slide imaging that use slide repositioning and pixel contrast analysis to determine optimal lens position for high‑quality ground‑glass section imaging.,1,30,0,0.0,22,ok
2025,12430082,6,summary,"Seeking prior art on systems that provide a wired data link between two units, embed a diagnostic unit that records runtime data, and can wirelessly transmit stored information if the primary unit fails or loses power.",2,36,0,0.0,25,ok
2025,12430082,6,keyword,"system employing an embedded diagnostic bridge with a wired receive port, non‑volatile memory buffer and wireless transmit interface that logs unit data during operation and sends it over radio when the unit loses wired communication or power",3,38,0,0.0,26,ok
2025,12430082,6,function,"Search for a wired interface component that incorporates a diagnostic module which receives data from a device over a cable, stores this data in onboard memory, and transmits the stored diagnostic information wirelessly when the device can no longer communicate via the wired link or loses power.",1,47,0,0.0,29,ok
2025,12319954,16,summary,"Search for new morphinan-type molecules that simultaneously activate sigma‑1 receptors and block NMDA receptors, useful for treating neurological disorders, including patents describing such dual‑acting compounds, salts, solvates, and pharmaceutical formulations.",3,33,0,0.0,25,ok
2025,12319954,16,keyword,"Search for novel morphinan alkaloid analogs exhibiting σ1 receptor agonism and NMDA antagonism, including their structurally related derivatives, solvates, hydrates, and pharmaceutically viable ionic forms, evaluating applications in disease therapy.",2,30,0,0.0,22,ok
